Replicate,Receptor,Peptide,ATP,Date,concentration,luminescence,norm_luminescence
2,PRGa.R198,PRGa,66559.2820276,2022_09_02,1e-9,29312.7863196,67.3095574965834
2,PRGa.R198,PRGa,66559.2820276,2022_09_02,1e-8,37893.1950092,88.4622516092172
2,PRGa.R198,PRGa,66559.2820276,2022_09_02,1e-7,42573.383548,100
2,PRGa.R198,PRGa,66559.2820276,2022_09_02,1e-6,42503.4833616,99.82767985595753
2,PRGa.R198,PRGa,66559.2820276,2022_09_02,1e-5,42321.0799148,99.37801312622155
2,PRGa.R198,PRGa,66559.2820276,2022_09_02,1e-4,36285.8304908,84.49972590500145
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,0,1583.5300948,0
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-12,1640.1191808,0.1443262769278216
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-11,2607.2454984,2.6109103941924388
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-10,8509.1596568,17.663305784170408
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-9,26527.8645472,63.61867943859831
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-8,40738.8918228,99.86285305905696
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-7,39776.6370936,97.4086935675673
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-6,40792.6659532,100
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-5,38542.6549896,94.26151351122428
3,PRGa.R198,PRGa,65628.1937436,2022_09_02,1e-4,30554.2393192,73.88765039103366
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,0,2285.7615646,0
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-13,3378.9711108,2.9738970165517484
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-12,3703.1052312,3.855650653785204
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-11,4465.5910758,5.929868159752752
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-10,12395.177518,27.50100568312885
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-9,24664.8852388,60.878730302973615
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-8,31881.002421,80.50899188807172
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-7,34455.160067,87.51156497223755
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-6,37729.1640094,96.4179549597073
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-5,35935.776799,91.53933960817716
4,PRGa.R198,PRGa,62443.6351856,2022_09_10,1e-4,39045.9297922,100
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,0,2380.8589846,0
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-13,2649.8992502,0.7023726919228944
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-12,3795.4836988,3.6931043253226288
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-11,4140.083854,4.59273820765281
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-10,12699.1954898,26.937669612988934
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-9,27494.920863,65.56427978284728
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-8,34753.1230994,84.51297890017761
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-7,37422.6878492,91.48230512871778
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-6,36887.4316306,90.0849330651416
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-5,1420.2794736,-2.507746620909696
5,PRGa.R198,PRGa,69977.8485748,2022_09_10,1e-4,40685.3472846,100
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,0,2041.5606352,0
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-13,2361.520844,0.7465365599624461
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-12,3454.6053372,3.2969397502913473
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-11,3833.7233438,4.1815042826388575
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-10,11489.0235514,22.042979945175997
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-9,25134.236333,53.88022073250998
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-8,35683.4499928,78.49382410973072
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-7,39112.6361616,86.49485916195796
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-6,38507.6989712,85.0834094982379
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-5,40475.8190642,89.67546052024358
6,PRGa.R198,PRGa,64667.3463096,2022_09_10,1e-4,44900.8425458,99.99999999999999
7,PRGa.R198,PRGa,45356.410205,2022_12_14,0,2734.1930694,0
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-13,2680.0438368,-0.07455186632214049
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-12,3332.4609234,0.8236863743890261
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-11,3573.5651628,1.155635141940909
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-10,4464.1328553,2.3817556310810892
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-9,21283.2407188,25.538055746353987
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-8,55090.5736299,72.08349402642368
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-7,66448.091928,87.72035802717444
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-6,67936.2765279,89.76926867700725
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-5,75367.1602523,100
7,PRGa.R198,PRGa,45356.410205,2022_12_14,1e-4,71073.933235,94.08914824243783
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,0,2879.8277774,0
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-13,2733.7690257,-0.16400299781587865
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-12,3387.2024484,0.5697088746229865
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-11,5133.9829486,2.531092463245839
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-10,7436.0396241,5.115971435096285
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-9,39743.9139346,41.39307348005794
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-8,74294.0593923,80.18792393637241
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-7,90253.2241387,98.10777352144241
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-6,91938.4142942,100
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-5,91867.2725133,99.92011799908077
8,PRGa.R198,PRGa,40886.0531361,2022_12_14,1e-4,72699.0456593,78.39695262705445
9,PRGa.R198,PRGa,45605.790696,2022_12_14,0,2569.3977446,0
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-13,2263.3537192,-0.35651806386344687
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-12,2699.1630659,0.15116675140456512
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-11,3249.5252018,0.792296872662012
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-10,5460.6932937,3.3681398938433036
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-9,24635.5455635,25.705387605710303
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-8,63903.3227645,71.44936800730163
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-7,81378.1821715,91.80625304672307
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-6,77773.4341593,87.60699517738402
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-5,88411.8995476,100
9,PRGa.R198,PRGa,45605.790696,2022_12_14,1e-4,74177.3873766,83.41787358007484
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,0,3224.6788872,0
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-12,1620.6813168,-7.677908017941356
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-11,2137.0317948,-5.206276172442115
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-10,5379.7578944,10.315787688226772
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-9,15579.8800656,59.141048553620585
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-8,20177.9753812,81.15090289654201
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-7,22692.7556424,93.18848442854714
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-6,21497.1487388,87.46543347082824
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-5,24115.7545116,100
1,PRGa.R199,PRGa,46192.6637388,2022_09_02,1e-4,18278.2711544,72.05752608361612
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,0,2433.3140552,0
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-12,1522.6307136,-3.852977424203344
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-11,2900.9180064,1.978368753596056
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-10,9368.9801664,29.343860513925318
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-9,18511.5877412,68.0249903588669
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-8,23048.9933512,87.22213670072067
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-7,22966.3839768,86.8726276671728
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-6,22691.1109584,85.70798494567084
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-5,26069.147888,99.99999999999999
2,PRGa.R199,PRGa,48698.0957856,2022_09_02,1e-4,23429.344016,88.83134866036889
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,0,1352.1559136,0
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-12,1092.6616224,-1.019644684514764
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-11,1667.2091016,1.2379552050955882
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-10,7120.081424,22.66421569491724
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-9,16371.6939524,59.01706759832455
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-8,23591.8931576,87.38777936494974
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-7,21319.5243336,78.45883999624941
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-6,26801.6379872,100
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-5,25321.4367756,94.18376685498254
3,PRGa.R199,PRGa,39548.3315328,2022_09_02,1e-4,20171.5831528,73.94817381655999
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,0,2899.4884972,0
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-13,1507.6441936,-7.710451395313827
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-12,2093.5855872,-4.46449017381097
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-11,2506.1525268,-2.178977831035754
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-10,5603.273768,14.978259321065655
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-9,13259.7452592,57.39309777663871
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-8,16893.3113724,77.52209843786466
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-7,19828.7791812,93.78381808834466
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-6,16697.1765636,76.43556317938061
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-5,20950.8869464,100
4,PRGa.R199,PRGa,44377.2798568,2022_09_10,1e-4,17536.387952,81.0845735635993
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,0,3319.8577644,0
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-13,2821.7979728,-2.601327689833347
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-12,3372.118722,0.27295493110447344
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-11,3846.566628,2.7509595724677944
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-10,5449.190946,11.121342175369886
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-9,14636.7362584,59.10717926928052
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-8,18166.1998396,77.54129400586535
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-7,21335.5258212,94.0944379718926
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-6,20569.7370956,90.09478280987678
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-5,22466.2265032,100
5,PRGa.R199,PRGa,48635.0742428,2022_09_10,1e-4,20253.3515084,88.44232540912249
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,0,2803.610544,0
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-13,1391.0688608,-6.607580292813873
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-12,2654.6788516,-0.6966719123277887
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-11,2078.2992152,-3.392857640474282
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-10,5447.9377164,12.369620181770273
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-9,14774.9438344,55.9994419061358
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-8,20965.917922,84.95954896780835
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-7,21111.0092436,85.6382564131636
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-6,20792.8186188,84.14982592874514
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-5,23369.1865452,96.20154669563456
6,PRGa.R199,PRGa,54922.9863212,2022_09_10,1e-4,24181.204468,100.00000000000001
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,0,2459.364407,0
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-13,1919.8052098,-1.0453532806814483
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-12,5469.3250542,5.831560751074108
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-11,14256.0728223,22.85518976818639
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-10,40503.3923686,73.70729596747816
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-9,22389.3554551,38.6127817562911
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-8,31912.2202345,57.06257927673193
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-7,36711.4131808,66.3606361295713
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-6,34052.2338465,61.20868643534632
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-5,43182.9259457,78.8986803976824
7,PRGa.R199,PRGa,47022.9281092,2022_12_14,1e-4,54074.3741048,100
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,0,1749.7287091,0
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-13,1684.7973684,-0.12159879964053279
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-12,1122.6020261,-1.1744382766972337
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-11,1634.4798262,-0.21582991617717126
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-10,11190.6329384,17.680254395303283
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-9,16661.3846886,27.925489420238844
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-8,28499.3327414,50.094757109908834
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-7,31530.2490323,55.77084170651682
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-6,30875.0894684,54.54390544300526
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-5,52798.6073959,95.60071152681527
8,PRGa.R199,PRGa,43537.7199094,2022_12_14,1e-4,55147.7399493,100
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,0,2022.9631602,0
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-13,2064.0805265,0.07804674215776586
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-12,1539.2253302,-0.9182047657066794
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-11,5276.2565968,6.175224165801506
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-10,8163.8937641,11.656379544215048
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-9,22239.3953487,38.3737289702288
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-8,29854.3663572,52.82805161587116
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-7,32616.0713992,58.0701695024143
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-6,32299.6023447,57.46946520347496
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-5,41009.253216,74.00164946053212
9,PRGa.R199,PRGa,46267.9533069,2022_12_14,1e-4,54705.9646068,100
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,0,2269.6032356,0
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-13,1333.6131664,-1.0465543803654773
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-12,1569.158628,-0.7831849892528304
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-11,1593.0751964,-0.7564432638371706
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-10,3230.1369336,1.0739972380153007
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-9,12910.913274,11.89832029204466
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-8,63803.1091992,68.8021831903543
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-7,91705.0006464,100
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-6,83821.1371312,91.18485102829322
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-5,81665.925678,88.77505410716975
1,PRGa.R200,PRGa,89919.6260496,2022_09_10,1e-4,81980.8286144,89.12715511584932
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,0,2709.899194,0
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-13,2918.119896,0.2425095254540436
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-12,3293.2805768,0.6794499343372286
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-11,3593.7190292,1.02936320338226
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-10,3853.8922344,1.3323805302996834
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-9,17085.8377632,16.743301731703763
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-8,65446.8967168,73.06823649872112
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-7,83493.7313632,94.08694051810366
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-6,80197.4464396,90.24783861850698
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-5,88570.7335716,100
2,PRGa.R200,PRGa,79086.5863484,2022_09_10,1e-4,86459.214972,97.5407662703184
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,0,2956.2225684,0
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-13,1758.4852112,-1.3080226323338302
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-12,1317.6966672,-1.7893981093193085
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-11,2350.75603,-0.6612166937828731
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-10,4279.9964984,1.445664402237031
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-9,14929.7671792,13.076044799001751
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-8,66992.0927836,69.93216586187432
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-7,79460.2800884,83.54839907094882
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-6,94524.7724996,100
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-5,91999.5231704,97.2422307319518
3,PRGa.R200,PRGa,93666.1157216,2022_09_10,1e-4,63047.8200368,65.62471232049629
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,0,1025.4851068,0
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-13,8127.4953144,11.105473665120238
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-12,6436.633824,8.461459195398884
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-11,3434.4916932,3.766984054139675
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-10,5018.8378248,6.244439552878647
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-9,16097.690334,23.568535292562146
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-8,38000.441362,57.818053052314575
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-7,35221.3828492,53.47241565873525
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-6,39130.241664,59.584731377738436
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-5,61120.6205392,93.97127354620959
4,PRGa.R200,PRGa,51938.8639708,2022_11_30,1e-4,64976.0235688,100
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,0,1007.5751576,0
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-13,6634.5919684,16.807941200696558
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-12,6273.9028668,15.730560162881078
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-11,3014.1242268,5.993577041869749
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-10,4012.0917408,8.974513452673287
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-9,5745.1537372,14.151182567424279
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-8,25222.0957108,72.32895357271569
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-7,28639.5632872,82.53695472337365
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-6,31425.253472,90.85783209121988
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-5,29335.3682176,84.61532924233218
5,PRGa.R200,PRGa,45820.3183504,2022_11_30,1e-4,34485.8979552,100
6,PRGa.R200,PRGa,45616.488722,2022_11_30,0,413.8021164,0
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-13,14537.9981608,53.60045415616426
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-12,3593.1235368,12.06532899332186
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-11,2156.065264,6.61178134864067
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-10,1941.49467,5.797499158645304
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-9,6366.1316144,22.588723873344293
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-8,13961.2789044,51.41184009512526
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-7,13585.3869508,49.98535328035211
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-6,13714.587456,50.475661240830426
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-5,26764.6908668,100
6,PRGa.R200,PRGa,45616.488722,2022_11_30,1e-4,22277.8210764,82.97260546731317
7,PRGa.R200,PRGa,132724.821757,2022_12_14,0,9726.7143926,0
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-13,4064.467134,-3.613231496476954
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-12,3928.1735146,-3.700204102209945
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-11,9357.3276152,-0.23571558738567108
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-10,18922.9884232,5.868388549639693
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-9,50702.5042414,26.14774800761909
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-8,124544.2261858,73.26812677213954
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-7,166435.3909366,100
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-6,123052.6974194,72.31634235324604
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-5,107225.5987848,62.21664718406621
7,PRGa.R200,PRGa,132724.821757,2022_12_14,1e-4,84544.3877746,47.74315949314589
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,0,1745.7927204,0
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-13,3115.3258233,0.8999173619963091
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-12,5267.2277768,2.3139276733701593
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-11,10199.1455616,5.554680622737876
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-10,18533.9664868,11.03147416926473
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-9,42589.9585066,26.838616641996467
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-8,116224.5270118,75.2237389151414
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-7,153930.1110518,100
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-6,124109.7884242,80.40512783803219
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-5,111483.9323638,72.10870400222957
8,PRGa.R200,PRGa,124781.2189924,2022_12_14,1e-4,91582.1720748,59.03129858542342
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,0,2968.5766344,0
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-13,3342.7118349,0.23727201496875552
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-12,3030.8941922,0.039521040755794594
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-11,6355.25688,2.1477916134448063
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-10,14068.2011584,7.03924750380736
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-9,27581.0607964,15.608939502885178
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-8,92734.6760122,56.9285735391694
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-7,160650.5521296,100
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-6,104226.7358618,64.21669877574713
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-5,114749.5041932,70.8901110654862
9,PRGa.R200,PRGa,115463.6856538,2022_12_14,1e-4,92348.9664048,56.683961175461576
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,0,651.9653704,0
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-13,1086.067296,3.530901663577142
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-12,948.91671,2.415345146294603
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-11,835.197986,1.4903788928127968
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-10,1592.286572,7.648392000190421
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-9,3200.7162784,20.731050222047095
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-8,7332.9670708,54.341984283296796
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-7,11060.1105212,84.65785305355966
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-6,12946.3300104,100
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-5,12179.1057784,93.75954549530914
1,PRGa.R202,PRGa,45631.1401652,2022_09_10,1e-4,10731.5669,81.98554235821005
2,PRGa.R202,PRGa,35451.8517676,2022_09_10,0,555.5249852,0
2,PRGa.R202,PRGa,35451.8517676,2022_09_10,1e-13,659.3583328,1.7718940861430925
2,PRGa.R202,PRGa,35451.8517676,2022_09_10,1e-12,484.0572996,-1.2195809187700088
2,PRGa.R202,PRGa,35451.8517676,2022_09_10,1e-11,796.3060168,4.108877309735057
2,PRGa.R202,PRGa,35451.8517676,2022_09_10,1e-10,950.500812,6.740178833224851
